6.342714884740733, 0.07746478873239426
4.84871413237643, 0.035211267605633756
3.401846898438446, 0.007042253521126751
2.335856225064735, -0.03521126760563398
1.5367793300456605, -0.04225352112676051
1.0218173107499808, -0.07746478873239449
0.664908286292229, -0.13380281690140894
0.4564687085652263, -0.21126760563380342
0.30001958843114074, -0.4014084507042255
0.20802529959367833, -0.626760563380282
0.13387358741339947, -0.746478873239437
0.0918748045053478, -0.887323943661972
0.06584805620694242, -0.943661971830986
0.03890507329990444, -0.9859154929577465
